schedstr,MP1,FF1,FF2,FF3,FF4,ED1,ED2,ED3,ED4,x_year,x_date,y
2015-09-17,-0.063461538,-0.0275,-0.05,-0.055,-0.065,-0.07,-0.08,-0.085,-0.09,2015.6850533817696,2015-09-08 01:04:03.447487643,0.8879503650043131
2015-10-28,-0.005,0.0,-0.005,0.01,0.02,0.02,0.03,0.045,0.055,2015.8036709090763,2015-10-21 08:09:25.788631622,1.0346513933704669
2015-12-16,0.031,0.015,0.02,0.015,0.015,0.015,0.025,0.03,0.03,2015.9585148703984,2015-12-16 20:35:24.952884046,0.5962794829948646
2016-01-27,-0.005,-0.0025,-0.005,-0.01,-0.015,-0.02,-0.025,-0.035,-0.035,2016.0711614478505,2016-01-27 01:04:55.768507642,0.6251083509490305
2016-03-16,-0.0155,-0.0075,-0.025,-0.06,-0.065,-0.075,-0.11,-0.13,-0.14,2016.2061690321395,2016-03-16 10:59:19.601929446,0.8572059842781037
2016-04-27,-0.005,0.0,-0.005,0.005,0.01,0.005,0.01,0.01,0.015,2016.3210997984625,2016-04-27 12:32:26.266899151,1.7679000648719128
2016-06-15,0.0,0.0,-0.01,-0.03,-0.03,-0.035,-0.045,-0.045,-0.045,2016.439396737857,2016-06-09 19:39:39.403205904,1.6057466991647458
2016-07-27,-0.01,-0.005,-0.01,-0.005,0.005,0.005,0.005,0.005,0.005,2016.5730818970108,2016-07-28 17:57:04.980032809,0.9234715056139462
2016-09-21,-0.05,-0.015,-0.045,-0.035,-0.02,-0.02,-0.025,-0.03,-0.035,2016.6711817979724,2016-09-02 15:39:39.288202248,0.4849072424913631
2016-11-02,-0.005357143,-0.005,0.0,0.0,0.0,0.005,0.005,0.005,0.005,2016.832998546372,2016-10-31 21:03:33.232793371,0.769925925334296
2016-12-14,-0.004558824,-0.0025,-0.005,0.005,0.015,0.0,0.03,0.07,0.12,2016.9379910874345,2016-12-09 07:18:49.363289095,1.0574612232836054
2017-02-01,-0.005185185,-0.005,-0.015,-0.025,-0.02,-0.015,-0.015,-0.025,-0.025,2017.077046094108,2017-01-29 02:55:25.623790752,1.152755980018393
2017-03-15,0.00484375,0.0025,0.005,0.0,-0.025,-0.0425,-0.055,-0.07,-0.0825,2017.235015787568,2017-03-27 18:44:17.876745873,1.5678051198222336
2017-05-03,-0.002767857,-0.0025,0.005,0.015,0.005,0.015,0.015,0.015,0.015,2017.3136399728976,2017-04-25 11:29:10.185298402,1.148139514090787
2017-06-14,0.01875,0.01,0.02,0.01,0.01,0.01,0.015,0.035,0.04,2017.449408953477,2017-06-14 00:49:20.756847665,1.034811687326288
2017-07-26,-0.005,-0.0025,-0.005,-0.005,-0.01,-0.005,-0.015,-0.0175,-0.015,2017.565622071446,2017-07-26 10:50:57.645117487,0.943091485806272
2017-09-20,-0.0075,-0.0025,-0.005,-0.005,0.02,0.04,0.05,0.065,0.07,2017.707161634435,2017-09-16 02:44:09.303538902,1.5937887700606002
2017-11-01,-0.002586207,-0.0025,0.0,-0.005,-0.005,0.0,0.005,0.0,0.005,2017.8325115078856,2017-10-31 20:48:02.912678899,1.5129364987451637
2017-12-13,0.004305556,0.0025,0.0,0.005,-0.005,-0.005,-0.015,-0.02,-0.025,2017.9599452027624,2017-12-17 09:07:11.914313646,2.0010315942160237
2018-01-31,-0.0075,0.0025,-0.0075,0.0,0.0,0.0,0.0,0.005,0.005,2018.0819930207235,2018-01-30 22:15:31.901537246,1.903912692264009
2018-03-21,0.0,0.0,0.0,-0.005,-0.005,-0.02,-0.025,-0.025,-0.02,2018.203030986763,2018-03-16 02:33:05.198557864,1.45729846668016
2018-05-02,-0.002672414,-0.0025,0.0,-0.005,-0.005,-0.005,-0.01,-0.01,-0.01,2018.339841878055,2018-05-05 01:00:53.466343741,1.6284443233088106
2018-06-13,-0.004411765,-0.0025,-0.005,-0.01,-0.01,-0.0025,0.01,0.025,0.035,2018.406684457632,2018-05-29 10:33:21.055885335,1.287306726533414
2018-08-01,-0.002583333,-0.0025,-0.005,0.0,0.0,0.0,-0.005,-0.005,-0.005,2018.57960957717,2018-07-31 13:22:47.625633240,0.8132341463176537
2018-09-26,0.01,0.0,0.01,0.01,0.005,0.005,-0.005,-0.005,-0.01,2018.7368098596423,2018-09-26 22:27:15.733680678,1.158382297867663
2018-11-08,0.006818182,0.005,0.0,0.0,0.0,0.005,0.0075,0.01,0.01,2018.84043990208,2018-11-03 18:15:12.751998240,1.012434651093863
2018-12-19,0.025833333,0.01,0.025,0.02,0.02,0.02,0.0225,0.0,-0.02,2018.9640265420169,2018-12-18 20:52:21.029044379,1.63056020352563
2019-01-30,0.0,-0.0025,0.0,0.0,-0.005,-0.01,-0.035,-0.05,-0.065,2019.0880940638208,2019-02-02 03:42:14.396652446,1.2733611523771045
2019-03-20,0.0,0.0,0.005,0.0,0.0,0.0,-0.015,-0.04,-0.06,2019.1429145967115,2019-02-22 03:55:54.721894952,1.33856873360454
2019-05-01,-0.025833333,-0.025,-0.01,0.01,0.01,0.0,0.04,0.055,0.06,2019.3315405092224,2019-05-02 00:17:41.498836033,1.6765084659613332
2019-06-19,0.054545455,0.02,0.05,-0.0775,-0.085,-0.11,-0.15,-0.18,-0.175,2019.4640234637072,2019-06-19 08:50:43.951471373,1.034867790210818
2019-07-31,0.04,0.0,0.04,0.05,0.065,0.05,0.085,0.085,0.085,2019.5749869546237,2019-07-29 20:53:08.601012441,1.1205849830853878
2019-09-18,0.046875,0.01875,0.03,0.04,0.04,0.07,0.065,0.075,0.075,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2019-10-30,-0.02025,-0.0025,-0.0225,-0.005,0.01,-0.01,-0.0025,-0.005,-0.015,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2019-12-11,0.0,0.0,-0.005,0.0,-0.005,0.0025,-0.005,-0.01,-0.02,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2020-01-29,0.01,0.0025,0.01,0.01,0.005,0.0,-0.01,-0.02,-0.02,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2020-03-03,-0.485066964,-0.365,-0.3,-0.22,-0.1925,-0.34375,-0.205,-0.22,-0.23,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2020-04-29,-0.0275,-0.0025,-0.0275,-0.025,-0.02,0.005,-0.005,-0.01,0.0,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2020-06-10,0.0,0.0,0.0,0.0,0.005,-0.0025,-0.005,-0.005,-0.005,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2020-07-29,0.005,0.0,0.005,0.005,0.0,0.0,-0.015,-0.005,-0.005,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2020-09-16,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2020-11-05,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.005,0.0,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2020-12-16,0.0,0.0,0.0,0.0,0.0,-0.005,-0.005,0.0,0.0,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2021-01-27,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.005,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2021-03-17,-0.011071429,-0.005,-0.01,-0.01,-0.01,-0.01,-0.01,-0.015,-0.01,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2021-04-28,-0.01,0.0,-0.01,-0.0075,-0.01,-0.005,-0.0025,-0.005,-0.01,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2021-06-16,0.026785714,0.0125,0.02,0.0125,0.005,0.01,0.015,0.015,0.03,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2021-07-28,-0.005,0.0,-0.005,0.0,-0.005,-0.005,-0.005,0.0,0.0,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.015,0.025,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2021-11-03,0.0,0.0,-0.005,-0.005,0.0,-0.0025,0.005,0.01,0.0,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2021-12-15,-0.00484375,-0.0025,-0.005,-0.01,0.01,0.02,0.04,0.035,0.03,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2022-01-26,-0.005,-0.0025,-0.005,0.02,0.045,0.08,0.11,0.125,0.14,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2022-03-16,-0.020666667,-0.01,-0.015,-0.03,-0.02,0.02,0.05,0.065,0.06,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2022-05-04,-0.017222222,-0.015,-0.045,-0.075,-0.11,-0.095,-0.15,-0.17,-0.18,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2022-06-15,0.12162,0.06625,0.145,0.115,0.1,0.065,-0.055,-0.04,-0.06,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2022-07-27,-0.015,0.0,-0.015,-0.025,-0.045,-0.055,-0.1,-0.125,-0.105,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2022-09-21,-0.025,-0.0075,-0.03,-0.03,0.01,0.06,0.085,0.105,0.095,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2022-11-02,-0.002678571,-0.0025,-0.01,-0.015,0.015,0.0,0.06,0.105,0.13,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2022-12-14,-0.002279412,-0.00125,0.0025,0.0,0.005,0.0,0.045,0.07,0.075,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2023-02-01,-0.007777778,-0.0075,-0.01,-0.01,-0.025,-0.04,-0.065,-0.115,-0.155,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2023-03-22,0.034444444,0.01,0.035,0.01,-0.0075,-0.04,-0.09,-0.135,-0.205,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2023-05-03,0.011071429,0.01,0.02,0.01,0.01,0.005,-0.015,-0.035,-0.055,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2023-06-14,-0.0140625,-0.0075,-0.015,0.0,0.01,-0.01,0.05,0.125,0.16,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2023-07-26,0.005,0.0025,0.005,0.0025,0.005,-0.015,-0.035,-0.05,-0.065,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2023-09-20,0.0,0.0,0.0,0.005,0.02,0.03,0.07,0.1,0.125,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2023-11-01,-0.002586207,-0.0025,-0.02,-0.03,-0.04,-0.035,-0.055,-0.075,-0.09,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2023-12-13,-0.004305556,-0.0025,0.0,-0.025,-0.05,-0.0125,-0.135,-0.22,-0.255,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2024-01-31,0.0025,0.0,0.0025,0.0225,0.05,0.045,0.035,0.03,0.025,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2024-03-20,-0.007045455,-0.0025,-0.005,-0.01,-0.025,-0.045,-0.075,-0.08,-0.075,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2024-05-01,0.0,0.0,-0.005,-0.005,-0.005,-0.01,-0.03,-0.055,-0.0725,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2024-06-12,0.0,0.0,0.005,0.015,0.025,0.0075,0.03,0.06,0.07,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2024-07-31,0.0,0.0,0.0,-0.01,-0.025,-0.02,-0.06,-0.075,-0.095,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2024-09-18,-0.11875,-0.0475,-0.11,-0.095,-0.09,-0.08,-0.07,-0.045,-0.04,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2024-11-07,0.0,0.0,0.0,-0.01,0.01,0.005,0.015,0.02,0.015,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2024-12-18,-0.011923077,-0.005,-0.01,0.02,0.03,0.06,0.115,0.15,0.17,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2025-01-29,0.005,0.0,0.005,0.01,0.025,0.015,0.01,0.005,-0.005,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2025-03-19,0.0,0.0,0.005,-0.01,-0.015,-0.035,-0.075,-0.105,-0.125,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2025-05-07,0.0,0.0,0.0025,0.01,0.01,0.0,-0.005,-0.005,-0.015,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2025-06-18,0.00625,0.0025,0.005,0.005,0.0,-0.01,-0.025,-0.01,-0.005,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2025-07-30,0.005,0.0,0.005,0.02,0.045,0.055,0.08,0.08,0.06,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2025-09-17,0.011538462,0.005,0.01,-0.025,-0.025,-0.03,-0.025,-0.015,-0.015,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2025-10-29,0.03,0.0,0.03,0.065,0.085,0.11,0.115,0.095,0.08,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
2025-12-10,-0.003690476,-0.0025,0.0,-0.005,-0.01,-0.0125,-0.035,-0.045,-0.04,2019.6709228871812,2019-09-02 21:17:04.170145614,0.7551628520033113
