schedstr,MP1,FF1,FF2,FF3,FF4,ED1,ED2,ED3,ED4,x_year,x_date,y
2011-01-26,-0.005,0.0,-0.005,-0.005,0.0,-0.005,-0.005,-0.01,-0.02,2011.0494051309736,2011-01-19 00:47:20.210382896,0.6511599886064865
2011-03-15,-0.00484375,-0.0025,0.0,0.0,0.0,0.0,0.0,0.005,0.02,2011.2133484287683,2011-03-19 20:55:56.049637523,0.4648544861712429
2011-04-27,-0.005,0.0,-0.005,-0.005,-0.005,-0.015,-0.02,-0.025,-0.03,2011.3117221079287,2011-04-24 18:41:08.395640891,-0.4498089667203236
2011-06-22,-0.009375,-0.0025,-0.005,0.0,0.0,-0.005,-0.005,0.0,0.01,2011.4656355257152,2011-06-19 22:58:01.938955895,-1.1107992356004288
2011-08-09,-0.007045455,-0.005,-0.005,-0.005,0.0,0.025,0.0,-0.04,-0.085,2011.591827202212,2011-08-05 00:24:22.648958150,-0.744930004201955
2011-09-21,0.008333333,0.0025,0.015,0.02,0.015,0.055,0.08,0.11,0.095,2011.7206177919545,2011-09-21 00:36:42.687077423,-1.2776494659887734
2011-11-02,0.0,0.0,0.005,0.005,0.005,0.005,0.0175,0.015,0.015,2011.8362694313976,2011-11-02 05:43:12.788553702,-0.2847779756041174
2011-12-13,0.004305556,0.0025,0.0,-0.005,0.0,0.0025,0.01,0.01,0.01,2011.9187127349212,2011-12-02 07:55:24.808474980,0.5598399525074713
2012-01-25,-0.005,-0.0025,-0.005,0.0,0.0,-0.0025,-0.015,-0.015,-0.015,2012.0574864517357,2012-01-22 00:57:39.571367405,0.9328128801114668
2012-03-13,0.0,0.0,-0.005,0.0,0.0,0.0025,0.01,0.015,0.025,2012.2100797866035,2012-03-17 21:20:27.043890544,0.64987785807183
2012-04-25,-0.005,-0.0025,-0.005,-0.005,0.0,0.0,-0.01,-0.01,-0.01,2012.309849178433,2012-04-23 09:42:54.660081885,0.1121049538623834
2012-06-20,0.015,0.005,0.01,0.005,0.01,0.015,0.015,0.015,0.005,2012.4725700244417,2012-06-21 23:03:18.340904134,-0.8401541855326293
2012-08-01,0.0155,0.015,0.015,0.005,0.005,0.01,0.01,0.015,0.015,2012.5817243807703,2012-07-31 21:52:01.058471071,-0.4644783881528739
2012-09-13,0.013235294,0.0075,0.01,0.005,0.01,0.005,0.0025,0.0,-0.005,2012.723798304881,2012-09-21 21:50:39.516269858,-0.5429078145521045
2012-10-24,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,-0.0025,0.0,2012.8291986754105,2012-10-30 11:40:52.193299500,0.0993702789573472
2012-12-12,0.004078947,0.0025,0.005,0.0,0.0,-0.0025,-0.005,-0.005,-0.005,2012.9517807501763,2012-12-14 08:26:31.594376290,0.3417911311744135
2013-01-30,0.005,0.0,0.005,0.0,0.005,0.0,0.0,-0.005,-0.005,2013.079271883296,2013-01-29 22:25:18.111625403,1.4104161298754565
2013-03-20,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.005,0.0,2013.2155704446377,2013-03-20 16:23:49.542094688,1.4636264721846062
2013-05-01,0.0,0.0,0.0,0.0,-0.005,-0.005,-0.005,-0.005,0.0,2013.3235697284128,2013-04-29 02:28:14.955227607,1.2073158725087734
2013-06-19,0.0,0.0,0.003,0.005,0.005,0.01,0.01,0.02,0.03,2013.46073459417,2013-06-18 04:02:06.161743072,0.960996650422826
2013-09-18,0.0,0.0,0.0,-0.005,0.0,-0.015,-0.025,-0.02,-0.04,2013.673383451314,2013-09-03 18:50:20.520640394,1.5187811866258891
2013-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005,0.005,2013.810028534422,2013-10-23 15:50:59.861529582,1.4521797031770003
2013-12-18,0.005961538,0.0025,0.005,0.005,0.0,0.01,0.005,-0.005,-0.015,2013.961458546218,2013-12-17 22:22:36.713529422,1.2987398651376254
2014-01-29,0.0,-0.0025,0.0,0.0,0.0,0.0,0.01,0.0,-0.005,2014.085340077607,2014-02-01 03:34:44.687415708,0.598130607664092
2014-03-19,0.0,0.0,0.0,0.0,0.005,0.02,0.01,0.03,0.06,2014.190740448136,2014-03-11 14:53:10.772417267,0.8172066185181581
2014-04-30,0.0,-0.0025,0.0,0.0,0.0,0.01,0.0,0.0,0.005,2014.353316910076,2014-05-09 23:03:22.076158187,0.8756945423288185
2014-06-18,0.0,0.0,0.0,-0.005,-0.005,-0.02,0.0,0.0,0.0,2014.4268950317487,2014-06-05 19:36:01.721226994,0.8246403354533258
2014-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.01,2014.5769197052716,2014-07-30 13:48:59.825445834,0.952295103851288
2014-09-17,0.0,0.0,-0.005,0.0,0.0,0.0,0.015,0.035,0.045,2014.6884323347308,2014-09-09 06:40:02.108070681,0.4869837511800576
2014-10-29,0.0,0.0,0.0,0.005,0.005,0.0,-0.015,0.035,0.055,2014.8245865120036,2014-10-28 23:22:40.242546609,1.1935705091192177
2014-12-17,0.0,0.0,0.0,0.0,-0.005,-0.01,-0.01,-0.01,0.0,2014.9155484756104,2014-12-01 04:12:16.726850256,1.671212261301665
2015-01-28,0.0,0.0,0.0,0.0,0.0,-0.005,-0.005,-0.01,-0.015,2015.0678255406128,2015-01-25 18:09:06.248766211,1.2834159025912848
2015-03-18,-0.005961538,-0.0025,-0.01,-0.015,-0.025,-0.05,-0.09,-0.125,-0.155,2015.1916830079904,2015-03-11 23:08:35.339984545,-0.0763306948740631
2015-04-29,-0.005,0.0,-0.005,-0.005,-0.005,0.01,0.0,0.0,0.0,2015.3206901738365,2015-04-28 01:14:45.322108192,0.3858282722859122
2015-06-17,-0.011538462,-0.005,-0.005,-0.015,-0.025,-0.045,-0.065,-0.08,-0.09,2015.417138732074,2015-06-02 06:08:07.054682778,1.0511115608241008
2015-07-29,-0.005,-0.0025,-0.005,-0.005,-0.005,-0.005,-0.005,-0.01,-0.015,2015.5965792532984,2015-08-06 18:02:03.332017927,0.5390024436379269
2015-09-17,-0.063461538,-0.0275,-0.05,-0.055,-0.065,-0.07,-0.08,-0.085,-0.09,2015.7050405660948,2015-09-15 08:09:19.292365440,-0.2939896792202291
2015-10-28,-0.005,0.0,-0.005,0.01,0.02,0.02,0.03,0.045,0.055,2015.8439380406824,2015-11-05 00:53:50.050958913,0.506417846896804
2015-12-16,0.031,0.015,0.02,0.015,0.015,0.015,0.025,0.03,0.03,2015.9543437256116,2015-12-15 08:03:03.730886769,1.3198776928711438
2016-01-27,-0.005,-0.0025,-0.005,-0.01,-0.015,-0.02,-0.025,-0.035,-0.035,2016.0758188558464,2016-01-28 17:59:34.187116076,0.5369695159433373
2016-03-16,-0.0155,-0.0075,-0.025,-0.06,-0.065,-0.075,-0.11,-0.13,-0.14,2016.2496572751847,2016-04-01 08:59:22.218802091,0.5574143001446095
2016-04-27,-0.005,0.0,-0.005,0.005,0.01,0.005,0.01,0.01,0.015,2016.3185766042247,2016-04-26 14:22:36.809436578,-0.0479592252727244
2016-06-15,0.0,0.0,-0.01,-0.03,-0.03,-0.035,-0.045,-0.045,-0.045,2016.492800047748,2016-06-29 08:45:20.229906528,-0.0143466139587675
2016-07-27,-0.01,-0.005,-0.01,-0.005,0.005,0.005,0.005,0.005,0.005,2016.5619118888808,2016-07-24 15:50:02.514943769,0.3743353003761573
2016-09-21,-0.05,-0.015,-0.045,-0.035,-0.02,-0.02,-0.025,-0.03,-0.035,2016.7692955403008,2016-10-08 13:29:31.293609452,0.5545554955740933
2016-11-02,-0.005357143,-0.005,0.0,0.0,0.0,0.005,0.005,0.005,0.005,2016.8385998935253,2016-11-02 22:15:41.273013504,0.9498213234653512
2016-12-14,-0.004558824,-0.0025,-0.005,0.005,0.015,0.0,0.03,0.07,0.12,2016.9738877663829,2016-12-22 10:37:48.503665320,1.626780470400973
2017-02-01,-0.005185185,-0.005,-0.015,-0.025,-0.02,-0.015,-0.015,-0.025,-0.025,2017.0789993687736,2017-01-29 20:02:04.093643178,1.2717111673800114
2017-03-15,0.00484375,0.0025,0.005,0.0,-0.025,-0.0425,-0.055,-0.07,-0.0825,2017.1950841604248,2017-03-13 04:56:14.083156890,1.621082112469166
2017-05-03,-0.002767857,-0.0025,0.005,0.015,0.005,0.015,0.015,0.015,0.015,2017.3275324799208,2017-04-30 13:11:04.286782953,1.5426141836514793
2017-06-14,0.01875,0.01,0.02,0.01,0.01,0.01,0.015,0.035,0.04,2017.452809723979,2017-06-15 06:36:47.455403135,2.206367001055958
2017-07-26,-0.005,-0.0025,-0.005,-0.005,-0.01,-0.005,-0.015,-0.0175,-0.015,2017.5828997703445,2017-08-01 18:12:07.157584506,1.7180889557744492
2017-09-20,-0.0075,-0.0025,-0.005,-0.005,0.02,0.04,0.05,0.065,0.07,2017.731037825362,2017-09-24 19:53:28.860613172,1.847052806399988
2017-11-01,-0.002586207,-0.0025,0.0,-0.005,-0.005,0.0,0.005,0.0,0.005,2017.8533311319895,2017-11-08 11:10:50.578421969,2.0795977882825336
2017-12-13,0.004305556,0.0025,0.0,0.005,-0.005,-0.005,-0.015,-0.02,-0.025,2017.936063203652,2017-12-08 15:54:49.190372971,1.9466200605327355
2018-01-31,-0.0075,0.0025,-0.0075,0.0,0.0,0.0,0.0,0.005,0.005,2018.0352550592045,2018-01-13 20:50:03.547072282,1.7182525910528983
2018-03-21,0.0,0.0,0.0,-0.005,-0.005,-0.02,-0.025,-0.025,-0.02,2018.203627510208,2018-03-16 07:46:37.161918857,1.7868735263499165
2018-05-02,-0.002672414,-0.0025,0.0,-0.005,-0.005,-0.005,-0.01,-0.01,-0.01,2018.3148114940243,2018-04-25 21:44:55.275550247,1.8651874454937711
2018-06-13,-0.004411765,-0.0025,-0.005,-0.01,-0.01,-0.0025,0.01,0.025,0.035,2018.4523806351756,2018-06-15 02:51:15.710897298,1.8301887471153235
2018-08-01,-0.002583333,-0.0025,-0.005,0.0,0.0,0.0,-0.005,-0.005,-0.005,2018.582037529333,2018-08-01 10:38:55.525048408,1.327096896332044
2018-09-26,0.01,0.0,0.01,0.01,0.005,0.005,-0.005,-0.005,-0.01,2018.745913447896,2018-09-30 06:12:06.492851426,1.0068241539926273
2018-11-08,0.006818182,0.005,0.0,0.0,0.0,0.005,0.0075,0.01,0.01,2018.853768347601,2018-11-08 15:00:38.609947969,0.7455756191495371
2018-12-19,0.025833333,0.01,0.025,0.02,0.02,0.02,0.0225,0.0,-0.02,2018.964655312761,2018-12-19 02:22:49.943227638,0.5880237228188313
2019-01-30,0.0,-0.0025,0.0,0.0,-0.005,-0.01,-0.035,-0.05,-0.065,2019.0710182437515,2019-01-26 22:07:11.334947174,-0.3825644928831846
2019-03-20,0.0,0.0,0.005,0.0,0.0,0.0,-0.015,-0.04,-0.06,2019.2051991720784,2019-03-16 21:32:41.090665597,0.5856943265021143
2019-05-01,-0.025833333,-0.025,-0.01,0.01,0.01,0.0,0.04,0.055,0.06,2019.3350485783285,2019-05-03 07:01:31.966167472,0.7475007400724453
2019-06-19,0.054545455,0.02,0.05,-0.0775,-0.085,-0.11,-0.15,-0.18,-0.175,2019.4632135037707,2019-06-19 01:45:01.054912890,-0.1357736161711191
2019-07-31,0.04,0.0,0.04,0.05,0.065,0.05,0.085,0.085,0.085,2019.531333907628,2019-07-13 22:29:06.110959614,-0.37348177236891
2019-09-18,0.046875,0.01875,0.03,0.04,0.04,0.07,0.065,0.075,0.075,2019.7119872550331,2019-09-17 21:00:30.074724990,-0.5149550587514901
2019-10-30,-0.02025,-0.0025,-0.0225,-0.005,0.01,-0.01,-0.0025,-0.005,-0.015,2019.8367350908377,2019-11-02 09:47:57.824657456,0.78900634717032
2019-12-11,0.0,0.0,-0.005,0.0,-0.005,0.0025,-0.005,-0.01,-0.02,2019.921632923538,2019-12-03 09:30:15.876695223,0.7300976469293663
2020-01-29,0.01,0.0025,0.01,0.01,0.005,0.0,-0.01,-0.02,-0.02,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2020-03-03,-0.485066964,-0.365,-0.3,-0.22,-0.1925,-0.34375,-0.205,-0.22,-0.23,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2020-04-29,-0.0275,-0.0025,-0.0275,-0.025,-0.02,0.005,-0.005,-0.01,0.0,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2020-06-10,0.0,0.0,0.0,0.0,0.005,-0.0025,-0.005,-0.005,-0.005,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2020-07-29,0.005,0.0,0.005,0.005,0.0,0.0,-0.015,-0.005,-0.005,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2020-09-16,0.0,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.0,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2020-11-05,0.0,0.0,0.0,-0.005,0.0,0.0,0.0,0.005,0.0,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2020-12-16,0.0,0.0,0.0,0.0,0.0,-0.005,-0.005,0.0,0.0,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2021-01-27,0.0,0.0,0.0,0.005,0.0,0.005,0.0,0.0,0.005,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2021-03-17,-0.011071429,-0.005,-0.01,-0.01,-0.01,-0.01,-0.01,-0.015,-0.01,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2021-04-28,-0.01,0.0,-0.01,-0.0075,-0.01,-0.005,-0.0025,-0.005,-0.01,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2021-06-16,0.026785714,0.0125,0.02,0.0125,0.005,0.01,0.015,0.015,0.03,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2021-07-28,-0.005,0.0,-0.005,0.0,-0.005,-0.005,-0.005,0.0,0.0,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2021-09-22,0.0,0.0,0.0,0.0,0.0,0.005,0.005,0.015,0.025,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2021-11-03,0.0,0.0,-0.005,-0.005,0.0,-0.0025,0.005,0.01,0.0,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2021-12-15,-0.00484375,-0.0025,-0.005,-0.01,0.01,0.02,0.04,0.035,0.03,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2022-01-26,-0.005,-0.0025,-0.005,0.02,0.045,0.08,0.11,0.125,0.14,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2022-03-16,-0.020666667,-0.01,-0.015,-0.03,-0.02,0.02,0.05,0.065,0.06,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2022-05-04,-0.017222222,-0.015,-0.045,-0.075,-0.11,-0.095,-0.15,-0.17,-0.18,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2022-06-15,0.12162,0.06625,0.145,0.115,0.1,0.065,-0.055,-0.04,-0.06,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2022-07-27,-0.015,0.0,-0.015,-0.025,-0.045,-0.055,-0.1,-0.125,-0.105,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2022-09-21,-0.025,-0.0075,-0.03,-0.03,0.01,0.06,0.085,0.105,0.095,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2022-11-02,-0.002678571,-0.0025,-0.01,-0.015,0.015,0.0,0.06,0.105,0.13,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2022-12-14,-0.002279412,-0.00125,0.0025,0.0,0.005,0.0,0.045,0.07,0.075,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2023-02-01,-0.007777778,-0.0075,-0.01,-0.01,-0.025,-0.04,-0.065,-0.115,-0.155,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2023-03-22,0.034444444,0.01,0.035,0.01,-0.0075,-0.04,-0.09,-0.135,-0.205,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2023-05-03,0.011071429,0.01,0.02,0.01,0.01,0.005,-0.015,-0.035,-0.055,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2023-06-14,-0.0140625,-0.0075,-0.015,0.0,0.01,-0.01,0.05,0.125,0.16,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2023-07-26,0.005,0.0025,0.005,0.0025,0.005,-0.015,-0.035,-0.05,-0.065,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2023-09-20,0.0,0.0,0.0,0.005,0.02,0.03,0.07,0.1,0.125,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2023-11-01,-0.002586207,-0.0025,-0.02,-0.03,-0.04,-0.035,-0.055,-0.075,-0.09,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2023-12-13,-0.004305556,-0.0025,0.0,-0.025,-0.05,-0.0125,-0.135,-0.22,-0.255,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2024-01-31,0.0025,0.0,0.0025,0.0225,0.05,0.045,0.035,0.03,0.025,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2024-03-20,-0.007045455,-0.0025,-0.005,-0.01,-0.025,-0.045,-0.075,-0.08,-0.075,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2024-05-01,0.0,0.0,-0.005,-0.005,-0.005,-0.01,-0.03,-0.055,-0.0725,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2024-06-12,0.0,0.0,0.005,0.015,0.025,0.0075,0.03,0.06,0.07,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2024-07-31,0.0,0.0,0.0,-0.01,-0.025,-0.02,-0.06,-0.075,-0.095,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2024-09-18,-0.11875,-0.0475,-0.11,-0.095,-0.09,-0.08,-0.07,-0.045,-0.04,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2024-11-07,0.0,0.0,0.0,-0.01,0.01,0.005,0.015,0.02,0.015,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2024-12-18,-0.011923077,-0.005,-0.01,0.02,0.03,0.06,0.115,0.15,0.17,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2025-01-29,0.005,0.0,0.005,0.01,0.025,0.015,0.01,0.005,-0.005,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2025-03-19,0.0,0.0,0.005,-0.01,-0.015,-0.035,-0.075,-0.105,-0.125,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2025-05-07,0.0,0.0,0.0025,0.01,0.01,0.0,-0.005,-0.005,-0.015,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2025-06-18,0.00625,0.0025,0.005,0.005,0.0,-0.01,-0.025,-0.01,-0.005,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2025-07-30,0.005,0.0,0.005,0.02,0.045,0.055,0.08,0.08,0.06,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2025-09-17,0.011538462,0.005,0.01,-0.025,-0.025,-0.03,-0.025,-0.015,-0.015,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2025-10-29,0.03,0.0,0.03,0.065,0.085,0.11,0.115,0.095,0.08,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
2025-12-10,-0.003690476,-0.0025,0.0,-0.005,-0.01,-0.0125,-0.035,-0.045,-0.04,2019.9863169865475,2019-12-27 00:08:12.487763083,0.96734954946842
